Address,Balance
kujira19lrgfh3a9decdql7yufq3r6gntjl3khwptl5s0,976168
kujira18q32edxrasywvp4snlg9xk2wlmcc4n7hjw5gvp,57895
kujira1ffsfdmmy5kzpdm67zmxr63m20afavexddd84s5,2808140
kujira107duet5hlzg48v8vxv6uq9k56rgua28f0mkevg,198511
kujira1zejr4y0j90sz8amaq4zvxxsvxz5v9n6xgukdqz,113043
kujira1nmwy9nskt5y4qzm9hecefq435hmj22wzx459zq,11899436
kujira15zmhemchj87h2rqtm5rgs8c3kvy3ljtnzy4vsl,1927963
kujira1ekg3ts42vt4acnxjctpg3f56fk654dte5j3r69,19056
kujira12pypphe9z0zxdmdxm8vfgs4k92m03jxh4mj8t3,2093416
kujira16j8hze4x3jr28mjrwxr5vngraj5w7as9lzrcf9,1052486
kujira1muekc2re3smx3qlgkxf8yfdps0dya9lfgwrhs2,28629
kujira1u60x72jvn32vqg6u273dal44hyqgw7t6hjx2ra,1046709
kujira1aw08hkx66xdhwvf4268r0303remkftu96rhlra,468755
kujira1lqr7ukews5d8uustsqyvj6rw2676jvj22253n8,870483
kujira1lg6h4sas49xyu8gmytynql7gmqmzh72fwlr4dm,2515742
kujira1p25u5x6mn3az986lfvhy5p0uw9a6vcnr0wqj5c,853484
kujira1kppj975t53udrjrpwt2hf3klq6ecwn2mn3g0r9,431892
kujira1hhayvgvz3qqw40r7tg09wan8932wuw6escuw0h,22004684
kujira16awuf66j0vgskwy2mfc4e8g47pvs5w67atv6np,475138
kujira1ayjyvhn4lk3zvxe0e7rwgntrnrtuqfwfunmz3p,709926
kujira1lf9zyrd6e9ra7ne9v83q9luwvzmtjsjqmxmgc5,520573
kujira1grtpn36qrfmrfexu6vj3s5pgd4x5hcvh5937ce,596621
kujira1fjkdnx26ftkuwc5tlan4atvsxct0uggslratmw,39
kujira1t6hkw4nc9hcfg9ulf2nxyj02s3xku0s2vuyw95,37154
kujira13x0xlqfcs8w5qhnw4829ryrm56cu3fgj8he5l9,1
kujira1ndrq7wqqxjxmkjksgmvu0yvelesj08wjcs4yc7,39639
kujira1mr0z02r8zatd6ru4cwh9ueyv832a7ne2qmgenh,237574
kujira1r8u4pm0kgmxyx6crpmu6asan6hdxlyl6c6zsp9,543240
kujira14v6mn8d4vwtw0af2e9l76dlyjr04mvxwf0grw0,4137806
kujira140spqfrs3h9ycadxr8pj0x33n679f9qxjktdgn,18318634
kujira1e5hyq3q2p2vnsvas3k62qtkw7j7ucwn04a6z07,1646426
kujira1mymv5u3mq8ghnzyrcaae2qc5xswkxhl674pccv,213478
kujira1ad3ft92p425c29xzsf7nt4xc8rh3znv3pdcmjd,209341
kujira1ljd6d8quzfn4zev99unxnz5x89frev3vwu33rr,1307040
kujira1g2z8ul7xq2754zwesess8x6d5xaay0up6k77e8,523818
kujira1a02gng40sxz8u3x0kz29xcwum67dgtwg5fey50,9142836
kujira1ll2htaz7agfkgsvfwmc2wzksj2acsunmhqsuku,476944
kujira1hcllzaxh502hc23vrl02wwq5f0t6x25etxgvme,873873
kujira1x60vqqe0qd0gp3jjevvxq5mzfyzlvqmzy7tdjw,458898
kujira1flj2swvdw5h6gn66rlen70gjw902k5kpal2kt5,2638399929
kujira1sh8350xx605g7yxxucxtzhtf2uwn6ehyqlaj22,439086
kujira1e2fsuwd5lgeya5zwyn627dvwzs6zu9ntr8vckp,1046705
kujira1my8m8ytnffvt899hljpg2t7ps7nf73vw3kz3k8,6018365
kujira1y3utlaxkg5e3l5nz5uu83j72x4aynya3gcdy8c,2271318
kujira18d2uwkm7vv92vx95t8kfeufc7xnf5m8pytss0t,2204547
kujira1fzuk4mlw0ep7pvqvr3kayywla7ew287u7qxkhg,438700
kujira123g7wc3f7wlq6cym279xhhh2j8n3rlsj4zys7w,404175
kujira1v6k5xzzklw23xw4tzcvhtmx0psx00k8yz7u9ev,115159171280
kujira1k2syvu9u06xngrn5wnz2lrymtg7t8wg8kzlhuz,977815
kujira1cxs7gnnv00xgr2pdn045sje5tvr0n429k5pn5s,5467
kujira1xf4n5alscmyuhuyv5elnpns38lf64u8yp2karr,34
kujira1vymndc8srx47n24mewahvlm6eqy79ejyhuujxg,759
kujira1s79c6wegmhhwljmcza8gzlega052wl7lzn33dv,19000000000
kujira1jlx3dnrgr5y040vg8scc30wnmg24pv0ldfeh2n,21
kujira1gl5w2dg2f8gar56qcldpese8pnntymc82ctyew,1517723
kujira1fzu4dudzp3hadhnh54suxt0y9348f2hjngr9v5,1834936
kujira1yxjf20u5ysdhr52nz8rtw994nnhnw3ae25h8xw,3098781
kujira1fvuy5z8ppvaa6cjnmeyfclv8kd3sy87904amck,35305
kujira1vr82rfmmmeumr8rxlx60cnthmue6ul0vj6pn2u,82863
kujira1vrw70x9c8842d8pr3wqv6px76eu4dsnuwu07zn,387280
kujira1jrhe9mdx09k39ka7gt3hcuyfw337y9sn76dy4a,10383353
kujira14hmarxptfltpv95m4qwm55nnsan5ck8h56zcp7,716203
kujira1ee73mn5mvk5rz3tvwegu9yh9se7rj45t8clk65,204345
kujira1a8glxrfrxysgrfkuf32ne7ngjfvskf60g2wqcj,6098854
kujira1967ud79clvldpsmvjj69th9tk23jas9yzcp269,7120778
kujira1wt920888pg5tv34yg7nxehyagfxdr2lfdd3wds,261677
kujira1jks4cezaa0ghx9dkkn9lhra3x5tghlzu43q8ug,16245
kujira1hr28rjh3sqvh9zpz6mljhzh62a7g3jwjnlx028,2469966
kujira1tm3zueyaxtz78y0yqx38lyjk4fezpsyph7hj7a,20156649
kujira1jhh9wqju4mnxdtdg6nphqlsdf86jjqr8ywpd7g,55369458
kujira1cahh4drnmz33rscc9rttj30v5arekf9ks7k2l3,449396
kujira1lcxxyle6ft2wqpl9n5vn0uwxrwhsnq07e64j2y,523354
kujira19a7ep580jyzzt56kve9c79x3rnvtv3gmx6vd94,337846
kujira153yx68nemjn7le22nk5fulwz69mjuz62fhdlkl,33
kujira1eedg62gsmk5md34y4thqca35a59qgf2f2eyr73,156696
kujira16v9l2w7wfkxv277qselzu86u88cqreaa5jwuz8,636019
kujira1ydyuucz99gl4q0uyhx47u3c63n73nrzcrp2rxd,160348
kujira12qtnlp40tm9stjut53atxf864y3c7vqqw066vf,3001424358
kujira1dmhlkh7rnpn5ehzlajjx0ggh2ctl9uww6gdpvj,641768
kujira1nrva0kxlh4y4e2jms9ntfw46wzd0ghtyasdmm3,48394261
kujira1m30vrmhwf04uf3x0sxtz04shxfpgdh0w3vs46a,253558
kujira19kvf78lql7dr9gnll4nx6sfmqgysl66yf8n8x5,1420652
kujira1873r5hm0z94c4c3znq4sdujgdfpnay6w8gq2ju,801804
kujira1qs37cruptja2rjwyn28qa63dpgvgwqgg26p6l4,2925450
kujira1wy4zfasw8u0sazdggxszfft426fn8enlnkdpqu,4744122
kujira19heqrpahq7dhg6vfj4mst7a9cf7ug68mfyxnlz,2792404046164
kujira1p7n26sx2k8nhcvjhjud7sfe8wpp4k24c5cf6pk,37671
kujira1vectfen7snus3sjlecpz9cd8lesvj59g3k7tcv,1900117
kujira13yz0pvjl4fx6yy2jgm7k3c6yuycx9pmt8qtaty,3151154
kujira1uc4ra00xhajd7xwfevur0r7st34fkvltchevec,317389923564
kujira1anleaaya0s9legx83jqufrmk338g9wly9vf654,617735
kujira1pcnhlfq4q4d7gvad5euu379j3c0lu9ed3dx3m6,61596
kujira1sa4u580lyzym00j3ftk8yuf2wwqz3dw4ck42j4,1985387
kujira1h0fffxl202jcgsr5hec5ktj9s5snlw4a78zsuf,458608
kujira1l8lgasz4893g8tuff9fxfkkrf3nvfx8lvtx6vl,1422170
kujira1dyens7jlpdugjvglw73sncqh2nm9ncedymqtxa,428986
kujira1x89cw9raskamu677g4ak8wheajfmjfyk0se860,548072
kujira189mau3pejxxcs5dl5x569dspagt4rsnzycf3ch,1046707
kujira1rgr9ud3kanldx99z6k9e8zpj9g2tycx73lwlcu,23206700
kujira1pegfstyxs5gu8emttdvna5rl4uppze23l0g58t,217173
kujira1zfu2y387tjqpd2ycfqcvmd9kccvc4z97e4kjuv,512887
kujira1xs8cu3pmc58fzlxqqz8pkghugy2hxh7rw9a9l4,14487686
kujira107xjgzjlz8lvcf0rtwkjj0gzusn8fx746zwem9,6469
kujira1p22s7nz9lt49adap58mdmd3utv2avvddehaxqj,2327858
kujira1h9effuku5sx4n02m39rwk0mjmpzc6xe0fhtavk,128249
kujira1hns3f3l86nlcyqxwz598ymmpp5d4ztcgvca9qn,42777
kujira1sv3azgdj62q4unjewgj0uf9qkumwal70cks7jg,86075
kujira155x3x08paem58dqujfnkgumvvegegemq64m8hx,901374
kujira19ek9vwcmwctf234dqdxq4kutt7q8qw5t38sn29,2053626
kujira19hs36hrmn4zh4jy5pmzja092ptzkndxw7xvjma,4398
kujira1styn07xpghja47hs8asrr5r7fu5v24mrkmfcme,3911
kujira1p73lnc5hhnrxh6km64rq57c99jzp43z34llzlq,2578116
kujira15npjs2ycc5tsd56xtjs87slzs7xdygflgujyht,314104
kujira1lu53upv4l6rz69gv7mfphyh9v2ujke6xy8cmwf,348789
kujira1xl3sfw5kkddx2m962hg2r6jf9h0h4u3zaulhhk,556295
kujira1xqa3quymmjrke94s9uyjxpylqjjyuucu6c4n6k,937781
kujira1fpenw5pws2h284c3f5r8jteesx4c97dagp63j6,473281
kujira1f9vap5cyjpfcg5gz42xs5qg2pz7ddrchs3ydym,542718
kujira1vsd27ctsevms6j6rrvzsa2ltzg63jv0rpr5w6r,978881
kujira1k2dnffudwvslz64jgk04tlvxdk9nqk2n6ren0x,28469349
kujira1zfarcrj443yv6nhq3ygs24702s2f6cupfpeg8e,1048501
kujira18rlgnzcnt86800va7qfxxqx77dfaupcvyml6f3,442136
kujira1kjr2ahuv0v93rk2v5fu0vqax9k80szmvdaxpqp,22366465
kujira1hqwe6e2rmwht69k8826w6ru8k7sq78kj44gd3c,397322
kujira1973qhhswmsf0y99h88t40v7ecgzqhs6rwafk58,1050100
kujira1w7ndf8eshwh4rk2dkax5kpvew06tkzyd4wuv2g,480
kujira1kewauxaeep9m9ge9lzswvhdtyh8phy23st0g0v,406061
kujira1atchzqxrjjdqlzwl82a7w47crdljwz8avwxdc3,820690
kujira1yk6quf8mpts4e0uvzm37t28p3n6thnc9d6chze,418683
kujira1s8z6fuyqqury7l2qmzhprcfernf0shfjfhmuje,2376622
kujira16n9npclhpfd0vthsr8udq02aazqta7ewamzh5a,27
kujira1v90fm2y7yguf8zjc256unjpemdq8s7xweeffqz,293078
kujira19ndw0z9l67phv7t7jekdvwlz6ucmwmt0cl49xz,426916
kujira1xlyst4yrsms9mgngqs5arvucs3uce3s0wse34v,81503
kujira1ec7p8eu64denvelshak0xak8vrpwj07qtx9dlu,52624409
kujira1939tpletktmx2swgegrrrk5482gwwdu9x7s6t7,3876
kujira1huhp7m5xmavnp26220ewdxle2ratvfzwcdpz9h,574932
kujira1amgdzknglp3wqxee707vdfkn25mvqlpm4luz38,161615
kujira1qjlx9s7htsu3k3jnas4phmmm9k8u6fq3w7mc7y,780985
kujira1xz462e8dm4evn42svlzp3mzzuumwdgj2pv78f5,1085161
kujira1fuxqmatqmcsmdl8hdf5v6skzgqc2mdnx0y8l5d,680647
kujira16495k043vhcfxypmllhj4wn6ka4lez77u0xxfr,1105615
kujira1ldvs3hv8225uynvnfvy55xzhv50pg5uczc8rle,556279
kujira1926ffwhjueczqq7uxk33upn4rk627j9ng9wsc5,213470
kujira198vefu0ae42smquk485tysmc75yj86vjva0jle,1587085
kujira1vuzjpyv7re92mqu0acpn5urzg0y9wydm5qfrst,59150
kujira1uu9qvmal5rzt3etzq3pfy5fe4lxf9jzc90dqmc,430423
kujira1a8jrssw8vr52s4l3hs72tfkvp4245rvsekqckg,261676
kujira1zm6jvcg5yaucgzyh3mncdeww350svtsf2sdhwx,34625
kujira1xwk7s9n2ya8n7u5rgq5tcr0tln3ue5lkskyhzt,1245547
kujira14f30mjd27589epcv2hk74wddus3k0aufyu4xc2,840952
kujira1yj25f6futmd320ydhvtpm33fvvkkmplmklc8dm,3
kujira1kzkpnnjycwcneut7kdgry7efa6t09fgmcp59w9,6207
kujira14qtt8me28n8lwutc228fwr78ztc6e2376e624y,747176
kujira197cganpj7kjvkhy04djv6cnqtvxtfczr8lu4e6,543207
kujira1vyd97uyz2s7vwz70eupwmtt9q83tza335pzr49,9671
kujira1sy0qartneyuczm5scynxdppthdcnakc6krx7st,523352
kujira195mj3uej9k7zxmtay748t76tgd0a4p37tgykkx,61398
kujira1rf3yzg6yd2jpzl4z22xmudjgh778tvnhpjkfkm,2692958
kujira1fe898587ktjyguzgm97zau82pspwfn6lgjg46m,1263716
kujira14x9arejvaz5vajpma49xyzgaxsyw266kd0gj8e,351343
kujira1ej9glu39r24qfmml4hzjnv4n47rz3enn708rjs,272144
kujira1hhaxvymyp9en02xf3je5retlqfum0p3wjhqhq5,298091868941
kujira1p2kqqs9pdlfm7dhyy6xflssf223fkrxuvthnhx,524068
kujira1fqu2tfcjcqw4lt5xe2zydh38zwqre20tr5w4gn,3173170
kujira10fvatjm37r7lhma3ej4qrm09d29gzzm9hrm93x,21040
kujira10f3dscyu6v9t8u4l9rj9ksmrygqnuh6wz39e2v,8696967
kujira16j92yem2hxj778msau44vcftg6sxluv8pt0p7r,183591
kujira1uf0crlqn8xr4u9dg7ws58lqygmr2s56t5065yx,28
kujira1kdl7nggj99pupnvhfe3xvzy47280yclv9xvzfh,0
kujira1z5dlp3eehqh20lgv8u25devedkjm567an3nny2,644555
kujira1l70ef7auadzaf5y0fpmc9xv9ecar7wwrvd82rh,590359
kujira194jrvmnmrl0ncs5r2v8vnp5avw42a9qmyz95r6,539275
kujira1t3v9clrvqeudph4gf9fthcn4csalahfur42uhx,186
kujira1594xah3pgz9nvqycn5n9qcwusf7tz00nggv654,34577
kujira145dd09snz90eu3c9vecsr6v6jvhdd3rp3uaydj,50794035795
kujira1ksv2372na2x28m4x33nsf8vpklphvwjstkrt2n,166502
kujira1h2d6efevyy6ehnue6qg8m34zvgg3yj8mppzu85,17417250534
kujira17lhck8uda2k428ftel6744sr68qnsedd6823z7,2031141
kujira1ym3syc738xlturyhe3pdykt7qd2xvrm0efdmyj,436312
kujira1lu6xl4dxgdvm26hx2tnrlvjwz2mvzqdq9ssgyu,2444769
kujira13h5rflg27nn99emf7ecapjf6wr67mgqc0mh6x8,65
kujira18vkyna3a0cujx4lt9g3w44u38y9jm7f5ayx58m,2607849
kujira1v40uxe86uqkkdxdpm4yy5uxypm97yr2jp50xz8,18738931920
kujira139dc54m7mr0mz7nf99sj6ysks4rqhmxt57dqdt,544552
kujira15p7f35a0g4pcmedw0ltg0rcaam978y75sjzezn,535214
kujira1eqtdgg0z7zdwlyfghm89qtadm7hu5furjrccvf,12319484
kujira1mfah0jvkudpzkc4lhtge4yv6lex05nv252vvlf,318399
kujira1u85q5plspv6z8cghykmwwrqfhgh07rrd6sdkvl,484915
kujira1yvr5w8cmcsqec03pa9vpvdnm20w3kundj5eh20,3173079
kujira146sf5q6x2p5y7h7u70duexq8lzga0dpcr9r5yd,1538629
kujira1k7kglllzts3mwknzlcyt36mum7hjkz6lp45k53,3925
kujira1skj3t6lp33lfagt96q80ru0yy7cvzzj6l4fqa6,168675
kujira103hhh3pn60s779k5uv4paffkz8zpj35y5d0dgt,432723
kujira1wux3tata62h3d9kg9lzph2wega87gshx9f9k0a,422
kujira1qtencevmmdzfxh94p53eeezl3zv5fawaq7cf24,3
kujira1pe2wjxtey9fyct5v9hw4j8hpnq00rffg8hyjpm,94211978
kujira1yln834tdtf5jpvany56cgh5mkdfcwwn5yztwa4,26552
kujira1w2tjj4ch8c87nfla49cv2gujlz45gxfu7uzln9,3175708
kujira1w4mhvxws966kyj6u5sw90czmhu2rgwjv03uecy,7008872
kujira1jmx8g5z4zsx7g83gjhscmg876xpv86x7463cs8,2223051
kujira1ujsx6ylyarh93hugj0uy892t9h4zsv7wy0puce,15966
kujira1q95acz6sj0qpnnekahujnv0kx9hel0c77shzyl,54600
kujira1w3qr5egkdk7k33vw79hemdsxene5zv8hns2lsn,832225
kujira1czu7zfv0s7yklzrxhyzfxkfwsy80wqc08hdcag,330836
kujira1anf2929mqm2kp00q8kzj78r8m73tdq2j52geg4,166112
kujira17t39mgg4cks5n5c832q295qslk8yqrlhp7rypj,95924140
kujira1fajj6y2wt66648uyhllwqjzmd62lsylq9kj5s4,2784246
kujira1scw7m03vndzqj9y7qg4dgpwvhglmcj2tjfgmxa,34309925
kujira1r484k2ujrnfekafuujmargh2eqj2grrgfx8g3m,1452541
kujira1vuekk76yv379lg0me9te8j7amfnazgwcgpqey7,112109
kujira1kmwwdepe8q2xjnygcm4g62j3mtyz70y48dl9mp,752627
kujira1xg0ur7hz74vn90r3z3frad92ja5j5u9z7xdz0s,428445
kujira14f4dfe68rsenxp63xjn3mh465ksse276z5p2w9,4788986
kujira1g9ksqdhzkahdc7ud9zmeymju3cmfhx45kxh6u7,3793829
kujira133qkznh95trq7eqheufkn9n0ed76rn9lrxa3rf,13200
kujira167xzk38m97ajuyl4pacun2q6dtwh2f3tgjrlgw,2097734
kujira18szfsj07l6j494rhuae89ynuqcwg5ntt9y6xuc,913197988649
kujira1gfy9l7gpuvcsg0wy0t0gy3thhr9hutrwmfzp92,59243
kujira1ytk7mrf6lj3ux2xs3fhw9dayrzfnwpv9eacxj3,1983585
kujira1xv20e4puhz4fvtwvpfck69fsurwqkvejz537jv,15941
kujira1fxuesg27ez04f9stysftuyvfh6gtsnpmxwd9l0,275447
kujira1jzv32watmwzz0zs9j3ys88zygafdtxmvd7lvtc,729390
kujira16j2ueg356k85ucf5rrf0xmxsyy47hps3gj88hl,1394751
kujira1zlxrl7l5gmaf4jfuvcsu55ycqyfa7mm99mdkww,115180
kujira1wxunq2xwsw7zqcuukxeketyvp6ptj3rrv2pgwa,3212003
kujira1kkypr34ydh7v7gaxma9gaqzwcylf0yva4kh2z3,52335
kujira1dmn4aznjs8skttg23x2qrzkh34tlj3rjc9ta6x,323631
kujira1n2dkt23vd7a4d4adelrmzvxpamny0r7ph369ad,458075
kujira1nlnrxjsum73h3enu9afulwss3a4yjl7avxzq8c,3103955
kujira1kgyj2jnd0s5ew5pehz9afal4mrqwhx23tkep5m,1123504
kujira1636c0xazv8wfdn7jv8lhs0hescvyq4s8tut5pm,35170560
kujira1uyljy8vpzg2jcyts8thnclhcaql7pnvywal75t,6
kujira1ajlf28qzfw4ssl4v37pjgqys9w3kwxhf8w55q8,1413047
kujira1rk6yhyus9vm3u2mqfy38stphqxz5wgyaytn9c7,720993
kujira1w5jwv53ud6m2arertt9cnadeanjju4zhre9864,207389
kujira1z9qgcphku88s55fe45tquju72wlu2la8u4p3md,2006474
kujira1t576262g6rtdxjkmjfktjgcdt92xfx03uas4we,28628
kujira1n28sd9ga44zu320myuvycqktzsq8r20usqqh8d,523352
kujira14wnv6rjpyfeh3vw5ak87jpzm8d2qz8f0asa0z5,7295362
kujira14ed5ug2c5j2jfe4jy25cuzj6cjh4k85jhr8mqg,109903
kujira1qdwlvvxs7jjjplus9a0xf0pqc5kjehdwl60z2u,1379081
kujira16r8qpgjg77qnksheqr37fkl7e032huu36gmqhs,1109132
kujira1mgswdvjrqgdntl6ma6qsldgxwc86q4zfq3akhk,2698228
kujira1a54fyl0d8yhk8stw0fa95w2465senqjfznlayc,2618880
kujira1dtrfrek7l9k5g88x2t48qn4qcajansch0gjw64,439616
kujira16jyg2ezw0r477pn2ys8pegdxa5v7zt6m2kh5wp,186614
kujira1j0dlgqwp0efmr83reuwyhq38670lcuhzwfk49c,4404307
kujira19udz06xyp0gx7hzxax5m6hfa5wcwz3c32p69x8,1050497
kujira1gsmtwmlt933evfzgdv6tqtulszk9rde5lmx4ve,523349
kujira13nau0m985c9zsmgd3v5tgxa0kp6nfdr73pendh,306635
kujira1l69el4xqjrkrjsalg9zhtl3spym5870f9nf7n7,105772
kujira1pp5c98zs3c962pkgpf2xdpn6hsjd8txnhnpvjr,9123497
kujira1xcjwz5d43mdgxa2r7sz5zslh3lz8zdv0wznlde,1364823
kujira12d4pcv8fmmpa9ju50k5thcjegjvgawr3xeqfad,1097419
kujira12nnkkphzlgyvaj9twr6g5x7rp4zhdrw6fpf0aq,30258
kujira1e9u4kp5wp3jzxqg2stugyxqlwqgl4u3xmwjzfv,144412
kujira160nxaxw2njfryq5cn90qryaujgl2l3pg55uaz8,253341
kujira1ur5snkc2xk9h6tndahdad0mcxvhzhxuu94mp2g,234517
kujira1pedk480sdsqsm7as8xrng8u4ysym8rux27hqu6,44636
kujira1npcrfxz89hc6ctfyn9e7rhgad8jhrtfnh0kwkl,715222
kujira196vjhefllcdvmpeyjezvctmve58ahenlec5ew8,84128
kujira1s9y45p57dsknzgfccu8k77sx0v47nlzeh8yt7w,897606
kujira13r8xlqtpsd74s3xlauf6875my76qzjwggajq4r,563
kujira138mre0ukm6tckyphp9fc709q2jj60r0f8lucws,13480517
kujira1p8cc6z6e4uh0yw7aldlnfhc6g8cdk8mcya2hkj,2176926
kujira1fz0yg9g57h7smkcrsjnc4w3d6ap27rg75emyfg,2726944
kujira1zpcne4cnayvj7g9ctmkuhy9t4pashg5fx93ch0,2560
kujira1vqcrx6l9yzf40qvq83xyze9k47hmyxsa7ypntr,1112153
kujira1v9ztsu4mstt6uh0zgyp5yqqg8hevm3rqc2j0qh,89226
kujira169pvwyf24r3dpvntzwj8ycamzvpvn386e48zu5,407097
kujira177cdjl02zwevjh6l6x0frpfl6meukmamqzpmm6,283983
kujira1lzj4uy65rvm6wthry67yw89xl0n0n3z38fteh5,1419614
kujira1zh4qkxrjtm8deeahfv98lgev8wcfms5erzldx5,66584
kujira186ld9xgduccvt09qwd96uffp7jn77ar59kej9f,1385951
kujira15u96z3rfp69075k2zu6gjr8f52089h7626r35g,5022157
kujira1lx4vgalvrtgsj2fptpnjkjpwft82v2ex5l5vej,53622911
kujira1943ez8z5u8hnwsuwt073ecnujkz4fulu2x8ch7,463544
kujira1ku9kqk74zgtls5cvul4wljzpulw6c5e4lr52qu,3020737
kujira1unjy08vlqx963rwy60w62kmy9l9fxqcfh64pgp,5573623
kujira1u6gtzwungkt0q8prhnyh64fmz2s94hk0ha0wke,10434355
kujira173rwrr6lx5z6zyyk7895wyrvk8paxyeajl97sx,4701030
kujira1p66ha9m6k4xmj2sch2xatsf3s0276e9djw36va,167083
kujira1ty56vgnt00u3fx0praljfruyq8kkkd4hffxvpn,6303859
kujira10whf84w3laratexqzcv53q6hdjewlllkf3fmmj,2030
kujira1zqrs48xdcg8dndpkhdyluy4kss95yr66x9dj5t,1259344
kujira19y8ed5xcym02w79laghs0kzfvk4p9tq80js76l,314371
kujira12y0t9w87d09y8ea36gxy603c9j2shumlh2jy5t,89526
kujira1pcga5s6s2eyjlgnm4p67vxr8v67k0nh84ukgfa,1059268
kujira1rrhqd6kvqzg4qpwlxmaumnmzfs8g470e572qp5,155808
kujira10jep95hlu5z8gv9m29hr4yrg7p3605arrj3sr6,17588510
kujira1sxlcw8pldnhjmqd6la05zy6dmytq6zj5y99g03,752699
kujira1mdey5zrzz70zkuk5v5eluwhj78r0uay8ts35wl,585648
kujira1zuu50te9um9qa2sfgkmkjrezh788dg9ku4vgp4,104310
kujira1673sddqfa8ys7qq6nauhvnh7rwu8e92u3lwunq,12303
kujira153mlf9mspa7dtg9uttr3c6h7f2uwgvyk5jnxk9,183934
kujira1ckw5368se94j540zgm5d38w7fuptpr8ymqpjz6,544287
kujira1cawx6dgvk48e8t5kqccc562n9mrtjc9ne2705l,488811
kujira124ulmfrle4ewwaph6ul3zf49wy805ahsznrfdc,3434208
kujira154zyd3acgyuk5nz3hmpszry90d2he9l0sw0238,8881043
kujira1kqnmeszz26eqznd5tu38fe5kfd9dx9jljrqka6,3615190
kujira1kxv9dav7znt0qaudqmaazgcspw68q97wu5zez5,607090
kujira1naes4hk9v7kt6wsaynvr3xvc7pmrgsyvzmajuw,118998
kujira16t7x9kfzfm6q3a2jzhvz7y482rsdqqw9p5wsv0,195168
kujira14jcnd4dccpzpeujcm5prhru5y9htzu85fwfzs7,3880470
kujira166gnzwgje6zww9zewvy76g0xt34yex09wkjz2r,59838
kujira1mwf6yuxlw4z90rtekedjw572ndtar35hr5npzg,1127438
kujira1usy2932nlw6t7f6m9fjevtgxkdzdfh8fvssu5m,863364073
kujira1rlal4lvj8744pjkjyv6jyvh9sfn5pceeheq4r5,251209
kujira1vzml5r33t6r4xhlwr4ezwh7xu39509pyyfphs0,249530
kujira1venasdzz3kg5gukjvgasx3a0pdxq9q5hq4z3t7,159262
kujira1nzeak0fvytk5c3a5t704tcja556955whq53ry4,253096
kujira1ejjdqnaqg3csg4s3k4hrx87gm782dtg4v5yh6j,61391
kujira17qnszd4x7tny9pwx9xd2alq44ksv3x7gy04fxu,499607
kujira1q9z6dnp49y6tp8fehaez847as4chkfwnuzp4w2,170998
kujira1u2d3ul73p6lz0mr9pjkqt92eqhkw62lyqg6w3q,1433594
kujira19m5w958wyk7acej7qw45pcqurjk5sjldrpsrgs,20776
kujira1t4snkghe4vezvcl5kqmfwh9mnce02gplujtcye,10
kujira10dn6x8j07vm4x994em9dnsrkzr9gpn29r3u0ec,155074
kujira155mwx3v3su8z8d7ef0g26jf02xke9vaypxpt5p,1423208
kujira1amyem0am4h8z0dxyn8zptvcayzueqn9dzxqjxv,479585
kujira1xkhs27xj8tjd74lyfhcgw4g03krnpn9wqqfnqe,51786
kujira1ghyh6m045x84l6y2spdtq2vfy670qgc4q9pup5,9698249
kujira1j4kuuzyvt8v39vdd7qnuqck47ps4grk55889gy,127740
kujira1apfp7w8p4hw6nw0m7hh8ykxeanp98fxk3g3h6l,158684
kujira1q067x7c9eezmm7ruux7dkrah38yehcz575r9pe,476740
kujira1vjg6jdsutnp0zv0nrnvnjzz4u5ecf8ylnsye22,296631
kujira1wrswu4ajm98dlzu34ynu7astxawrwzrk820lhl,65038
kujira10aesjf3gvmtu6kp3lc564ru7jj90tyg42d8t7p,174317
kujira1s0753tjag7vwmvjuvrcmrksr9kjw8fkentwhpu,527539
kujira1pwu2ne8t0nm8jlavdsvxasuwnv72z85mwk864a,635998
kujira1yaxuj76dftcjrep0ufxfyqyxmw8cnv20daguvm,175112
kujira13q5aq4kqak2uks2x23cwj3sqhpg7uw55tdgefc,33031955
kujira13umvnnjqvw7y5fwug2v2zvrmewce8q33a3dj55,3402126
kujira1n6n6wzphfkv50dt35a42xc05r7s2rp7k5xfq2n,117704
kujira1l83mvmezj50lfr7sjytwawaupgjptju8mm40yw,450101
kujira1zs93ypx7g00ht20uyhz9venvttuad4zuzn946n,587471
kujira1avfxgcrxtm9r9k8ud5cad20cef0s7p0h59uek0,1235116
kujira1fwqjjt0atqe97sn8u94zcglyqzdw3z8cupky5w,70378
kujira1n6rwymd55ga0dj8gc6v46j49uzrqte0l5cg48y,5051113
kujira1hlc6vy2tjrkx00aq32le657tj34a7xk8c0692r,2375000000
kujira1camqme42j43geg8lcc6h32r539vr9n6j9f67mh,5692784
kujira1l5xlx5kxr0u88zrnn90lat2vkj0erm0arfq4tm,22177
kujira1zn9c0d03dnw2n8s20t7p6n4pwgwpn29xcd5vfs,1057176
kujira12lhgcwvhf4q9ets4vdy2kvwuh8q3uz7wzpe6ak,1046708
kujira1tqs2wjukcx66v0dh0vuuyf8kssp6d52vnlpccp,14736615003
kujira1dl9jfeu6hw6t7fe3452zan82zltrfrpvvw0wlk,436588
kujira1w9sxc0kvkh8sttyp4wv9xjygd7psd4maynevjz,2385229714026
kujira1w2v3m3kxvvtfcs4lylgxs2txd4nmntxjnmkvm2,616260
kujira1njqv5ayhnlxasfzah2msfrn7cu0jdpzd9hg850,305702
